Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
A Systematic Review and Meta-analysis of Therapeutic options against SARS-CoV-2	http://medrxiv.org/content/early/2020/05/23/2020.05.20.20108365.abstract	20/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/23/2020.05.20.20108365.abstract	-	-	-	-	-	-	-	-	['Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe', 'Tocilizumabe']	['Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', ' Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab', 'Tocilizumab' ]	-	-	-	-	-	Uma revisão sistemática e meta-análise de opções terapêuticas contra SARS-CoV-2 	-
Hydroxychloroquine in COVID-19: A systematic review and meta-analysis	https://doi.org/10.1101/2020.05.14.20101774	19/05/2020	Preprint	10.1101/2020.05.14.20101774	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	Hydroxychloroquine was not efficacious as early treatment for COVID-19 infections in RCTs with low to very low quality of evidence for all outcomes. More RCTs are needed to elucidate the efficacy of hydroxychloroquine as early treatment intervention.	35832701	Archives of medical science : AMS	1734-1922	10.5114/aoms/143147	Hidroxicloroquina na COVID-19: Uma revisão sistemática e metanálise A 	hidroxicloroquina não foi eficaz como tratamento precoce para infecções por COVID-19 em ensaios clínicos randomizados com qualidade de evidência baixa a muito baixa para todos os desfechos. Mais RCTs são necessários para elucidar a eficácia da hidroxicloroquina como intervenção precoce no tratamento.
Systematic Review and Meta-analysis of the Effectiveness and Safety of Hydroxychloroquine in COVID-19	http://medrxiv.org/content/early/2020/05/12/2020.05.07.20093831.abstract	12/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/12/2020.05.07.20093831.abstract	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	PROSPERO CRD42020177818.	34736537	Systematic reviews	2046-4053	10.1186/s13643-021-01835-x	Revisão Sistemática e Meta-análise da Eficácia e Segurança da Hidroxicloroquina no COVID-19 	PROSPERO CRD42020177818.
Ocular toxicity and Hydroxychloroquine: A Rapid Meta-Analysis	http://medrxiv.org/content/early/2020/05/03/2020.04.28.20083378	12/05/2020	Preprint	http://medrxiv.org/content/early/2020/05/03/2020.04.28.20083378	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Toxicidade ocular e hidroxicloroquina: uma rápida meta-análise 	-
The effect of angiotensin converting enzyme inhibitors and angiotensin receptor blockers on death and severity of disease in patients with coronavirus disease 2019 (COVID-19): A meta-analysis	https://doi.org/10.1101/2020.04.23.20076661	28/04/2020	Preprint	10.1101/2020.04.23.20076661	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	O efeito dos inibidores da enzima de conversão da angiotensina e dos bloqueadores dos receptores da angiotensina na morte e gravidade da doença em pacientes com doença de coronavírus 2019 (COVID-19): Uma meta-análise 	-
The role of corticosteroids in the management of critically ill patients with coronavirus disease 2019 (COVID-19): A meta-analysis	https://doi.org/10.1101/2020.04.17.20069773	22/04/2020	Preprint	10.1101/2020.04.17.20069773	-	-	-	-	-	-	-	-	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	O papel dos corticosteróides no manejo de pacientes críticos com doença por coronavírus 2019 (COVID-19): uma meta-análise 	-
Potential Effectiveness and Safety of Antiviral Agents in Children with Coronavirus Disease 2019: A Rapid Review and Meta-Analysis	https://doi.org/10.1101/2020.04.13.20064436	17/04/2020	Preprint	10.1101/2020.04.13.20064436	-	-	-	-	-	-	-	-	['Favipiravir', 'Favipiravir', 'Favipiravir', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Umifenovir', 'Umifenovir', 'Umifenovir']	['Favipiravir', 'Favipiravir', 'Favipiravir', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', ' Umifenovir', 'Umifenovir', 'Umifenovir']	There is no evidence showing the effectiveness of antiviral agents for children with COVID-19, and the clinical efficacy of existing antiviral agents is still uncertain. We do not suggest clinical routine use of antivirals for COVID-19 in children, with the exception of clinical trials.	32566561	Annals of translational medicine	2305-5839	10.21037/atm-20-3301	Potencial eficácia e segurança de agentes antivirais em crianças com doença de coronavírus 2019: uma revisão rápida e meta 	- análise Não sugerimos o uso de rotina clínica de antivirais para COVID-19 em crianças, com exceção de ensaios clínicos.
Interleukin-6 in COVID-19: A Systematic Review and Meta-Analysis	https://doi.org/10.1101/2020.03.30.20048058	03/04/2020	Preprint	10.1101/2020.03.30.20048058	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Interleucina-6 no COVID-19: uma revisão sistemática e meta-análise 	-
Mortality of COVID-19 with preadmission metformin use in patients with diabetes: a meta-analysis	https://onlinelibrary.wiley.com/doi/10.1002/jmv.26498	09/09/2020	Carta do editor	10.1002/jmv.26498	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Metformina', 'Metformina']	['Metformin', 'Metformin']	Metformin, GLP-1RA, and SGLT-2i were associated with lower mortality rate in patients with COVID-19 having type 2 diabetes. DPP-4i and insulin were linked to increased mortality. Sulfonylurea, thiazolidinedione, and alpha-glucosidase inhibitors were mortality neutral. These findings can have a large impact on the clinicians' decisions amid the COVID-19 pandemic.	35367460	Metabolism: clinical and experimental	1532-8600	10.1016/j.metabol.2022.155196	Mortalidade de COVID-19 com uso de metformina pré-admissão em pacientes com diabetes: uma meta-análise 	Metformina, GLP-1RA e SGLT-2i foram associados a menor taxa de mortalidade em pacientes com COVID-19 com diabetes tipo 2. DPP-4i e insulina foram associados ao aumento da mortalidade. Sulfonilureia, tiazolidinediona e inibidores de alfa-glicosidase foram neutros em termos de mortalidade. Essas descobertas podem ter um grande impacto nas decisões dos médicos em meio à pandemia de COVID-19.
Remdesivir for the treatment of COVID-19: A systematic review and meta-analysis of randomized controlled trials.	https://doi.org/10.1016/j.cct.2021.106272	07/01/2021	Artigo completo publicado em periódico científico	10.1016/j.cct.2021.106272	1551-7144	15517144	CONTEMPORARY CLINICAL TRIALS	A3	0.867	65	2.26	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	-	-	-	-	-	Remdesivir para o tratamento de COVID-19: Uma revisão sistemática e meta-análise de ensaios clínicos randomizados. 	-
Low vitamin D status is associated with coronavirus disease 2019 outcomes: A systematic review and meta-analysis	https://doi.org/10.1016/j.ijid.2020.12.077	01/01/2021	Artigo completo publicado em periódico científico	10.1016/j.ijid.2020.12.077	1201-9712	12019712	INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES	A3	2.433	104	9.39	-	['Vitamina D (25-hidroxivitamina D)']	['Vitamin D (25-hydroxyvitamin D)']	-	-	-	-	-	O baixo status de vitamina D está associado aos resultados da doença por coronavírus 2019: uma revisão sistemática e meta-análise 	-
Renin-angiotensin system blockers, risk of SARS-CoV-2 infection and outcomes from CoViD-19: systematic review and meta-analysis.	https://academic.oup.com/ehjcvp/advance-article/doi/10.1093/ehjcvp/pvaa138/6041623	18/12/2020	Artigo completo publicado em periódico científico	10.1093/ehjcvp/pvaa138/6041623	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Bloqueadores do sistema renina-angiotensina, risco de infecção por SARS-CoV-2 e resultados do CoViD-19: revisão sistemática e meta-análise. 	-
Risk Factors for Severe Disease and Efficacy of Treatment in Patients Infected With COVID-19: A Systematic Review, Meta-Analysis, and Meta-Regression Analysis.	https://pubmed.ncbi.nlm.nih.gov/32407459/	19/11/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32407459/	-	-	-	-	-	-	-	-	['Corticosteroides', 'Corticosteroides', 'Lopinavir', 'Lopinavir', 'Ritonavir', 'Ritonavir']	['Corticosteroids', 'Corticosteroids', 'Lopinavir', 'Lopinavir', 'Ritonavir', 'Ritonavir']	The coronavirus disease 2019 (COVID-19) pandemic spread globally in the beginning of 2020. At present, predictors of severe disease and the efficacy of different treatments are not well understood. We conducted a systematic review and meta-analysis of all published studies up to 15 March 2020, which reported COVID-19 clinical features and/or treatment outcomes. Forty-five studies reporting 4203 patients were included. Pooled rates of intensive care unit (ICU) admission, mortality, and acute respiratory distress syndrome (ARDS) were 10.9%, 4.3%, and 18.4%, respectively. On meta-regression, ICU admission was predicted by increased leukocyte count (P < .0001), alanine aminotransferase (P = .024), and aspartate transaminase (P = .0040); elevated lactate dehydrogenase (LDH) (P < .0001); and increased procalcitonin (P < .0001). ARDS was predicted by elevated LDH (P < .0001), while mortality was predicted by increased leukocyte count (P = .0005) and elevated LDH (P < .0001). Treatment with lopinavir-ritonavir showed no significant benefit in mortality and ARDS rates. Corticosteroids were associated with a higher rate of ARDS (P = .0003).	32407459	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1537-6591	10.1093/cid/ciaa576	Fatores de risco para doença grave e eficácia do tratamento em pacientes infectados com COVID-19: uma revisão sistemática, meta-análise e análise de meta-regressão. 	A pandemia da doença de coronavírus 2019 (COVID-19) se espalhou globalmente no início de 2020. Atualmente, os preditores de doença grave e a eficácia de diferentes tratamentos não são bem compreendidos. Realizamos uma revisão sistemática e meta-análise de todos os estudos publicados até 15 de março de 2020, que relataram características clínicas e/ou resultados de tratamento do COVID-19. Quarenta e cinco estudos relatando 4.203 pacientes foram incluídos. As taxas combinadas de internação em unidade de terapia intensiva (UTI), mortalidade e síndrome do desconforto respiratório agudo (SDRA) foram de 10,9%, 4,3% e 18,4%, respectivamente. Na meta-regressão, a admissão na UTI foi prevista pelo aumento da contagem de leucócitos (P < 0,0001), alanina aminotransferase (P = 0,024) e aspartato transaminase (P = 0,0040); lactato desidrogenase elevada (LDH) (P < 0,0001); e aumento da procalcitonina (P < 0,0001). ARDS foi previsto por LDH elevado (P <0,0001), enquanto a mortalidade foi prevista pelo aumento da contagem de leucócitos (P = 0,0005) e LDH elevado (P <0,0001). O tratamento com lopinavir-ritonavir não mostrou benefício significativo nas taxas de mortalidade e SDRA. Os corticosteróides foram associados a uma maior taxa de SDRA (P = 0,0003).
Safety and efficacy of convalescent plasma therapy in severely and critically ill patients with COVID-19: A systematic review with meta-analysis.	https://doi.org/10.18632/aging.202195	16/11/2020	Artigo completo publicado em periódico científico	10.18632/aging.202195	1945-4589	19454589	AGING (ALBANY)	A1	1.212	103	5.36	-	['Plasma convalescente']	['Convalescent Plasma']	We reviewed the scientific literature from four databases published from December 8, 2019 to August 20, 2020. Statistical analyses were performed with STATA (version 15.1; Stata Corporation, College Station, TX, USA). The frequency with 95% confidence intervals (CI) was assessed using fixed effect model in analyzing the overall mortality and p <0.05 was considered statistically significant.	33323550	Aging	1945-4589	10.18632/aging.202195	Segurança e eficácia da terapia com plasma convalescente em pacientes graves e críticos com COVID-19: uma revisão sistemática com meta-análise. 	Revisamos a literatura científica de quatro bases de dados publicadas de 8 de dezembro de 2019 a 20 de agosto de 2020. As análises estatísticas foram realizadas com o STATA (versão 15.1; Stata Corporation, College Station, TX, EUA). A frequência com intervalo de confiança (IC) de 95% foi avaliada pelo modelo de efeito fixo na análise da mortalidade geral e p<0,05 foi considerado estatisticamente significativo.
A systematic review and meta-analysis of the use of renin-angiotensin system drugs and COVID-19 clinical outcomes: What is the evidence so far?	https://doi.org/10.1002/prp2.666	20/10/2020	Artigo completo publicado em periódico científico	10.1002/prp2.666	2052-1707	20521707	Pharmacology Research and Perspectives	-	0.851	32	2.8	-	['Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors' , 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Conflicting evidence exists about the effect of angiotensin-converting enzyme inhibitors (ACEIs)/angiotensin receptor blockers (ARBs) on COVID-19 clinical outcomes. We aimed to provide a comprehensive/updated evaluation of the effect of ACEIs/ARBs on COVID-19-related clinical outcomes, including exploration of interclass differences between ACEIs and ARBs, using a systematic review/meta-analysis approach conducted in Medline (OVID), Embase, Scopus, Cochrane library, and medRxiv from inception to 22 May 2020. English studies that evaluated the effect of ACEIs/ARBs among patients with COVID-19 were included. Studies' quality was appraised using the Newcastle-Ottawa Scale. Data were analyzed using the random-effects modeling stratified by exposure (ACEIs/ARBs, ACEIs, and ARBs). Heterogeneiity was assessed using I	33084232	Pharmacology research & perspectives	2052-1707	10.1002/prp2.666	Uma revisão sistemática e meta-análise do uso de medicamentos do sistema renina-angiotensina e resultados clínicos do COVID-19: Quais são as evidências até agora? 	Existem evidências conflitantes sobre o efeito dos inibidores da enzima conversora da angiotensina (IECAs)/bloqueadores dos receptores da angiotensina (BRAs) nos resultados clínicos do COVID-19. Nosso objetivo foi fornecer uma avaliação abrangente/atualizada do efeito dos IECAs/BRAs nos resultados clínicos relacionados ao COVID-19, incluindo a exploração das diferenças interclasses entre IECAs e BRAs, usando uma abordagem de revisão sistemática/metanálise realizada no Medline (OVID) , Embase, Scopus, Cochrane library e medRxiv desde o início até 22 de maio de 2020. Foram incluídos estudos em inglês que avaliaram o efeito de IECAs/BRAs entre pacientes com COVID-19. A qualidade dos estudos foi avaliada por meio da Escala de Newcastle-Ottawa. Os dados foram analisados usando a modelagem de efeitos aleatórios estratificados por exposição (IECAs/BRAs, IECAs e BRAs). A heterogeneidade foi avaliada usando I
Corticosteroid use in COVID‑19 patients: a systematic review and meta‑analysis on clinical outcomes.	https://ccforum.biomedcentral.com/articles/10.1186/s13054-020-03400-9	14/12/2020	Artigo completo publicado em periódico científico	https://ccforum.biomedcentral.com/articles/10.1186/s13054-020-03400-9	1364-8535	13648535	CRITICAL CARE (LONDON. PRINT)	A1	3.218	185	8.76	 Abstract                  Background                 In the current SARS-CoV-2 pandemic, there has been worldwide debate on the use of corticosteroids in COVID-19. In the recent RECOVERY trial, evaluating the effect of dexamethasone, a reduced 28-day mortality in patients requiring oxygen therapy or mechanical ventilation was shown. Their results have led to considering amendments in guidelines or actually already recommending corticosteroids in COVID-19. However, the effectiveness and safety of corticosteroids still remain uncertain, and reliable data to further shed light on the benefit and harm are needed.                                Objectives                 The aim of this systematic review and meta-analysis was to evaluate the effectiveness and safety of corticosteroids in COVID-19.                                Methods                 A systematic literature search of RCTS and observational studies on adult patients was performed across Medline/PubMed, Embase and Web of Science from December 1, 2019, until October 1, 2020, according to the PRISMA guidelines. Primary outcomes were short-term mortality and viral clearance (based on RT-PCR in respiratory specimens). Secondary outcomes were: need for mechanical ventilation, need for other oxygen therapy, length of hospital stay and secondary infections.                                Results                 Forty-four studies were included, covering 20.197 patients. In twenty-two studies, the effect of corticosteroid use on mortality was quantified. The overall pooled estimate (observational studies and RCTs) showed a significant reduced mortality in the corticosteroid group (OR 0.72 (95%CI 0.57–0.87). Furthermore, viral clearance time ranged from 10 to 29 days in the corticosteroid group and from 8 to 24 days in the standard of care group. Fourteen studies reported a positive effect of corticosteroids on need for and duration of mechanical ventilation. A trend toward more infections and antibiotic use was present.                                Conclusions                 Our findings from both observational studies and RCTs confirm a beneficial effect of corticosteroids on short-term mortality and a reduction in need for mechanical ventilation. And although data in the studies were too sparse to draw any firm conclusions, there might be a signal of delayed viral clearance and an increase in secondary infections.              	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Uso de corticosteróides em pacientes com COVID-19: uma revisão sistemática e meta-análise sobre resultados clínicos. 	-
The Role of Hydroxychloroquine in COVID-19 Treatment: A Systematic Review and Meta-Analysis.	https://doi.org/10.47102/annals-acadmed.sg.2020370	31/10/2020	Artigo completo publicado em periódico científico	10.47102/annals-acadmed.sg.2020370	0304-4602	3044602	Annals of the Academy of Medicine, Singapore	-	0.514	64	2.23	 Objective: A systematic review and meta-analysis was carried out to examine the role of hydroxychloroquine (HCQ) in the treatment of COVID-19. Methods: We performed a systematic search in PubMed, Scopus, Embase, Cochrane- Library, Web of Science, Google-Scholar, and medRxiv pre-print databases using available MeSH terms for COVID-19 and hydroxychloroquine. Data from all studies that focused on the effectiveness of HCQ with or without the addition of azithromycin (AZM) in confirmed COVID-19 patients, which were published up to 12 September 2020, were collated for analysis using CMA v.2.2.064. Results: Our systematic review retrieved 41 studies. Among these, 37 studies including 45,913 participants fulfilled the criteria for subsequent meta-analysis. The data showed no significant difference in treatment efficacy between the HCQ and control groups (RR: 1.02, 95% CI, 0.81–1.27). Combination of HCQ with AZM also did not lead to improved treatment outcomes (RR: 1.26, 95% CI, 0.91–1.74). Furthermore, the mortality difference was not significant, neither in HCQ treatment group (RR: 0.86, 95% CI, 0.71–1.03) nor in HCQ+AZM treatment group (RR: 1.28, 95% CI, 0.76–2.14) in comparison to controls. Meta-regression analysis showed that age was the factor that significantly affected mortality (P&lt;0.00001). Conclusion: The meta-analysis found that there was no clinical benefit of using either HCQ by itself or in combination with AZM for the treatment of COVID-19 patients. Hence, it may be prudent for clinicians and researchers to focus on other therapeutic options that may show greater promise in this disease. Keywords: Azithromycin, coronavirus outbreaks, pandemic, 2019-nCoV disease	['Hidroxicloroquina', 'Hidroxicloroquina']	['Hydroxychloroquine', 'Hydroxychloroquine']	-	-	-	-	-	O papel da hidroxicloroquina no tratamento da COVID-19: uma revisão sistemática e meta-análise. 	-
Systematic review and meta-analysis of effectiveness and safety of favipiravir in the management of novel coronavirus (COVID-19) patients.	https://www.ijp-online.com/text.asp?2020/52/5/414/302510	05/12/2020	Artigo completo publicado em periódico científico	https://www.ijp-online.com/text.asp?2020/52/5/414/302510	-	-	-	-	-	-	-	-	['Favipiravir']	['Favipiravir']	Multiple options are being tried for the management of 2019-nCoV infection since its pandemic started. Favipiravir (FPV) is one of drugs, which is also being tried for the management of 2019-nCoV infection. The present study aimed to evaluate the efficacy and safety of FPV in published literature. Comparative randomized or nonrandomized controlled clinical trials comparing FPV to the standard of care (SOC)/control or other antiviral agent/combinations were included. A total of 12 databases were searched and identify four studies which were further used for final analysis. The data analysis was done as pooled prevalence using a random effect model by "RevMan manager version 5.4.1 and "R" software. The point estimate, odds ratio (OR) with 95% confidence interval (CI) was calculated for dichotomous data. In the present study, the marginal beneficial effect was seen in the FPV group in overall clinical improvement comparison to SOC/control, i.e., (4 studies, log OR [95% CI] (-0.19 [-0.51, 0.13]). However, in all other outcomes, it was found to be comparable to the SOC/control arm namely "clinical improvement on day 7-10" (3 studies, OR [95% CI] 1.63 [1.07, 2.48]) while "clinical improvement on day 10-14" (3 studies, OR [95% CI] 1.37 [0.24, 7.82]) and viral negativity was seen (4 studies, OR [95% CI] 1.91 [0.91, 4.01]). No difference in efficacy was found between FPV versus lopinavir/ritonavir or arbidol groups. Regarding adverse effects, except for the occurrence of rash (higher in the FPV group), safety was comparable to SOC. In our study, there was a marginal difference between the FPV and the SOC arm in terms of "clinical improvement" on day 7-10 or 10-14, and "virological negativity" on day 10-14." However, some benefit was observed in a few studies, but it was also comparable to the control drugs or SOC.	33283773	Indian journal of pharmacology	1998-3751	10.4103/ijp.ijp_998_20	Revisão sistemática e meta-análise da eficácia e segurança do favipiravir no manejo de novos pacientes com coronavírus (COVID-19). 	Várias opções estão sendo tentadas para o gerenciamento da infecção por 2019-nCoV desde o início da pandemia. O favipiravir (FPV) é um dos medicamentos que também está sendo testado para o gerenciamento da infecção por 2019-nCoV. O presente estudo teve como objetivo avaliar a eficácia e segurança do FPV na literatura publicada. Ensaios clínicos controlados randomizados ou não randomizados comparativos comparando FPV ao padrão de atendimento (SOC)/controle ou outro agente antiviral/combinações foram incluídos. Um total de 12 bancos de dados foram pesquisados e identificar quatro estudos que foram posteriormente utilizados para análise final. A análise dos dados foi feita como prevalência agrupada usando um modelo de efeito aleatório pelos softwares "RevMan manager versão 5.4.1 e "R" A estimativa pontual, odds ratio (OR) com intervalo de confiança de 95% (IC) foi calculada para dados dicotômicos. No presente estudo, o efeito benéfico marginal foi observado no grupo FPV na comparação de melhora clínica geral com SOC/controle, ou seja, (4 estudos, log OR [95% CI] (-0,19 [-0,51, 0,13]). , em todos os outros resultados, verificou-se ser comparável ao grupo SOC/controle, ou seja, "melhora clínica no dia 7-10" (3 estudos, OR [IC 95%] 1,63 [1,07, 2,48]) enquanto "melhora clínica em dia 10-14" (3 estudos, OR [95% CI] 1,37 [0,24, 7,82]) e foi observada negatividade viral (4 estudos, OR [95% CI] 1,91 [0,91, 4,01]). Nenhuma diferença na eficácia foi encontrado entre os grupos FPV versus lopinavir/ritonavir ou arbidol. Em relação aos efeitos adversos, exceto pela ocorrência de erupção cutânea (maior no grupo FPV), a segurança foi comparável ao SOC. Em nosso estudo, houve uma margem diferença entre o FPV e o braço SOC em termos de "melhora clínica" no dia 7-10 ou 10-14, e "negatividade virológica" no dia 10-14." No entanto, algum benefício foi observado em alguns estudos, mas também foi comparável aos medicamentos de controle ou SOC.
Evaluating the Efficacy and Safety of the Existing Repurposed Pharmacological Agents for Treating COVID-19: A Meta-analysis and Systemic Review of Clinical Trials.	https://www.ijccm.org/doi/IJCCM/pdf/10.5005/jp-journals-10071-23664	11/11/2020	Artigo completo publicado em periódico científico	https://www.ijccm.org/doi/IJCCM/pdf/10.5005/jp-journals-10071-23664	0972-5229	9725229	INDIAN JOURNAL OF CRITICAL CARE MEDICINE	B2	0.340	33	1.17	-	['Anticorpos', 'Corticosteroides', 'Hidroxicloroquina', 'Interferon alfa', 'Plasma convalescente']	['Antibodies', 'Corticosteroids', 'Hydroxychloroquine', 'Interferon alpha', 'Convalescent plasma']	-	-	-	-	-	Avaliando a eficácia e segurança dos agentes farmacológicos reaproveitados existentes para o tratamento de COVID-19: uma meta-análise e revisão sistêmica de ensaios clínicos. 	-
Efficacy and harms of remdesivir for the treatment of COVID-19: A systematic review and meta-analysis.	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0243705	10/12/2020	Artigo completo publicado em periódico científico	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0243705	-	-	-	-	-	-	-	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	There is paucity of adequately powered and fully reported RCTs evaluating effects of remdesivir in hospitalized COVID-19 patients. Until stronger evidence emerges, we cannot conclude that remdesivir is efficacious for treating COVID-19.	33301514	PloS one	1932-6203	10.1371/journal.pone.0243705	Eficácia e danos do remdesivir para o tratamento do COVID-19: uma revisão sistemática e meta-análise. 	Há escassez de RCTs adequadamente alimentados e totalmente relatados avaliando os efeitos do remdesivir em pacientes hospitalizados com COVID-19. Até que surjam evidências mais fortes, não podemos concluir que o remdesivir é eficaz no tratamento do COVID-19.
Corticosteroids for Patients With Coronavirus Disease 2019 (COVID-19) With Different Disease Severity: A meta-Analysis of Randomized Clinical Trials.	https://www.jcvaonline.com/article/S1053-0770(20)31292-1/fulltext	28/11/2020	Artigo completo publicado em periódico científico	https://www.jcvaonline.com/article/S1053-0770(20)31292-1/fulltext	-	-	-	-	-	-	-	-	['Corticosteroides', 'Corticosteroides', 'Corticosteroides']	['Corticosteroids', 'Corticosteroids', 'Corticosteroids']	Corticosteroids may be considered in severe critically ill patients with COVID-19 but must be discouraged in patients not requiring oxygen therapy. Urgently, further trials are warranted before implementing this treatment worldwide.	33298370	Journal of cardiothoracic and vascular anesthesia	1532-8422	10.1053/j.jvca.2020.11.057	Corticosteróides para pacientes com doença de coronavírus 2019 (COVID-19) com gravidade diferente da doença: uma meta-análise de ensaios clínicos randomizados. 	Os corticosteroides podem ser considerados em pacientes graves com COVID-19, mas devem ser desencorajados em pacientes que não necessitam de oxigenoterapia. Urgentemente, mais ensaios são necessários antes de implementar este tratamento em todo o mundo.
Mortality in tocilizumab-treated patients with COVID-19: a systematic review and meta-analysis.	https://www.clinexprheumatol.org/abstract.asp?a=16290	03/12/2020	Artigo completo publicado em periódico científico	https://www.clinexprheumatol.org/abstract.asp?a=16290	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	This study showed that the mortality pooled prevalence in TCZ-treated patients is lower than the overall mortality reported in patients with severe COVID-19.	33275094	Clinical and experimental rheumatology	0392-856X	10.1016/j.eimce.2020.10.015	Mortalidade em pacientes tratados com tocilizumabe com COVID-19: uma revisão sistemática e meta-análise. 	Este estudo mostrou que a prevalência combinada de mortalidade em pacientes tratados com TCZ é menor do que a mortalidade geral relatada em pacientes com COVID-19 grave.
Tocilizumab and COVID-19: A Meta-Analysis of 2120 Patients with Severe Disease 1 and Implications for Clinical Trial Methodologies.	doi: 10.3906/sag-2010-131	27/11/2020	Artigo completo publicado em periódico científico	doi: 10.3906/sag-2010-131	1303-6165	13036165	Turkish Journal of Medical Sciences	-	0.440	32	2.32	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Tocilizumab e COVID-19: uma meta-análise de 2.120 pacientes com doença grave 1 e implicações para metodologias de ensaios clínicos. 	-
